tconst,titleType,primaryTitle,originalTitle,startYear,runtimeMinutes,genres,averageRating,numVotes,plot
tt0327554,movie,Catwoman,Catwoman,2004,104.0,"Action,Crime,Fantasy",3.4,128968.0,"{'en-US': 'A shy woman, endowed with the speed, reflexes, and senses of a cat, walks a thin line between criminal and hero, even as a detective doggedly pursues her, fascinated by both of her personas.'}"
tt0327597,movie,Coraline,Coraline,2009,100.0,"Animation,Drama,Family",7.8,282999.0,"{'en-US': 'Wandering her rambling old house in her boring new town, a young girl discovers a hidden door to a strangely idealized version of her life that seems too good to be true.'}"
tt0327679,movie,Ella Enchanted,Ella Enchanted,2004,96.0,"Comedy,Family,Fantasy",6.3,77916.0,"{'en-US': ""Ella is under a spell to be constantly obedient, a fact she must hide from her new stepfamily in order to protect the prince of the land, her friend for whom she's falling.""}"
tt0327785,movie,The Killer's Game,The Killer's Game,2024,104.0,"Action,Comedy,Thriller",5.8,17033.0,"{'en-US': 'When a hitman is diagnosed with a terminal illness, he decides to take a hit out on himself. But when the very hitmen he hired also target his ex-girlfriend, he must fend off an army of assassin colleagues.'}"
tt0327850,movie,The Rundown,The Rundown,2003,104.0,"Action,Adventure,Comedy",6.7,146273.0,"{'en-US': ""A tough aspiring chef is hired to bring home a mobster's son from the Amazon but becomes involved in the fight against an oppressive town operator and the search for a legendary treasure.""}"
tt0328099,movie,Malibu's Most Wanted,Malibu's Most Wanted,2003,86.0,"Comedy,Crime",5.2,21500.0,"{'en-US': 'A senator arranges for his son, a rich white kid who fancies himself black, to be kidnapped by a couple of black actors pretending to be murderers to try and shock him out of his plans to become a rapper.'}"
tt0328107,movie,Man on Fire,Man on Fire,2004,146.0,"Action,Crime,Drama",7.7,402437.0,"{'en-US': 'In Mexico City, a former CIA operative swears vengeance on those who committed an unspeakable act against the family he was hired to protect.'}"
tt0328538,movie,Thirteen,Thirteen,2003,100.0,Drama,6.8,103116.0,"{'en-US': ""A thirteen-year-old girl's relationship with her mother is put to the test as she discovers drugs, sex, and petty crime in the company of her cool but troubled best friend.""}"
tt0328589,movie,Under the Tuscan Sun,Under the Tuscan Sun,2003,113.0,"Comedy,Drama,Romance",6.7,62724.0,"{'en-US': ""Frances Mayes, a 35-year-old San Francisco writer, gets a divorce that leaves her with terminal writer's block and depression. Later, she decides to buy a house in Tuscany in order to change her life.""}"
tt0328828,movie,American Wedding,American Wedding,2003,96.0,Comedy,6.3,222933.0,"{'en-US': ""It's the wedding of Jim and Michelle and the gathering of their families and friends, including Jim's old friends from high school and Michelle's little sister.""}"
tt0328880,movie,Brother Bear,Brother Bear,2003,85.0,"Adventure,Animation,Comedy",6.9,130029.0,"{'en-US': 'When a young Inuit hunter needlessly kills a bear, he is magically changed into a bear himself as punishment with a talkative cub being his only guide to changing back.'}"
tt0329028,movie,Dumb and Dumberer: When Harry Met Lloyd,Dumb and Dumberer: When Harry Met Lloyd,2003,85.0,Comedy,3.5,43509.0,{'en-US': 'Set back in the 80s when Harry met Lloyd in high school where they cross paths with a mean principal and a bunch of other outcasts much like themselves.'}
tt0329101,movie,Freddy vs. Jason,Freddy vs. Jason,2003,97.0,"Action,Horror",5.7,131596.0,"{'en-US': ""Freddy Krueger and Jason Voorhees return to terrorize the teenagers of Elm Street. Only this time, they're out to get each other, too.""}"
tt0329200,tvMovie,Home Alone 4: Taking Back the House,Home Alone 4: Taking Back the House,2002,84.0,"Comedy,Crime,Family",2.6,41679.0,"{'en-US': ""Amidst his parents' impending divorce, Kevin McCallister must foil his old nemesis Marv and his wife Vera's plot to kidnap a Crown Prince.""}"
tt0329388,movie,Monsieur Ibrahim,Monsieur Ibrahim et les fleurs du Coran,2003,95.0,"Comedy,Drama",7.3,11797.0,"{'en-US': 'In Paris, a Turkish shop owner befriends a Jewish boy in his mid-teens.'}"
tt0329575,movie,Seabiscuit,Seabiscuit,2003,140.0,"Drama,History,Sport",7.3,78329.0,{'en-US': 'True story of the undersized Depression-era racehorse whose victories lifted not only the spirits of the team behind it but also those of their nation.'}
tt0329691,movie,Torque,Torque,2004,84.0,"Action,Comedy,Crime",4.1,30041.0,{'en-US': 'A biker returns from Thailand to set things straight with his girlfriend. One gang leader wants him for delivery of 2 motorbikes filled with crystal meth and another gang leader wants him for murdering his brother.'}
tt0329717,movie,Hollywood Homicide,Hollywood Homicide,2003,116.0,"Action,Comedy,Crime",5.3,40400.0,{'en-US': 'Two LAPD detectives who moonlight in other fields investigate the murder of an up-and-coming rap group.'}
tt0329774,movie,xXx: State of the Union,xXx: State of the Union,2005,101.0,"Action,Adventure,Crime",4.5,75092.0,"{'en-US': 'Darius Stone, a new agent in the xXx program, is sent to Washington, D.C. to stop a coup attempt against the President of the United States.'}"
tt0330099,movie,The Brown Bunny,The Brown Bunny,2003,93.0,Drama,4.9,17198.0,"{'en-US': 'Professional motorcycle racer Bud Clay heads from New Hampshire to California to race again. Along the way he meets various needy women who provide him with the cure to his own loneliness, but only a certain woman from his past will truly...'}"
tt0330229,movie,Dolls,Dôruzu,2002,114.0,"Drama,Romance",7.5,17657.0,{'en-US': 'Three stories of never-ending love.'}
tt0330243,movie,Day of the Wacko,Dzien swira,2002,93.0,"Comedy,Drama,Romance",8.1,12526.0,{'en-US': '24 hours in the bitter life of a frustrated divorced teacher who stays in the vicious circle of his numerous obsessions.'}
tt0330373,movie,Harry Potter and the Goblet of Fire,Harry Potter and the Goblet of Fire,2005,157.0,"Adventure,Family,Fantasy",7.7,715286.0,"{'en-US': 'Harry Potter finds himself competing in a hazardous tournament between rival schools of magic, but he is distracted by recurring nightmares.'}"
tt0330793,movie,The Punisher,The Punisher,2004,124.0,"Action,Crime,Drama",6.4,175768.0,{'en-US': 'An undercover FBI agent becomes a vigilante and sets out to unleash his wrath upon the corrupt businessman who slaughtered his entire family at a reunion.'}
tt0331468,movie,Cold Creek Manor,Cold Creek Manor,2003,118.0,"Drama,Mystery,Thriller",5.0,25487.0,"{'en-US': 'A family relocates from the city to a dilapidated house in the country that was once a grand estate. As they begin renovations, they discover their new home harbors a secret and may not be completely free of its former inhabitant.'}"
tt0331632,movie,Scooby-Doo 2: Monsters Unleashed,Scooby-Doo 2: Monsters Unleashed,2004,93.0,"Adventure,Comedy,Family",5.3,68494.0,{'en-US': 'The Mystery Inc. gang must save Coolsville from an attack of their past monsters brought to life by an evil masked figure trying to take down the gang.'}
tt0331811,movie,11:14,11:14,2003,86.0,"Comedy,Crime,Drama",7.1,51245.0,"{'en-US': 'The events leading up to an 11:14 p.m. car crash, from five very different perspectives.'}"
tt0331933,movie,Man of the House,Man of the House,2005,100.0,"Comedy,Crime",5.5,25944.0,{'en-US': 'A Texas Ranger must protect a group of cheerleaders who have witnessed a murder.'}
tt0331952,movie,The Clearing,The Clearing,2004,95.0,"Drama,Mystery,Thriller",5.8,14521.0,"{'en-US': ""As an executive is held captive by a former employee, it's up to his wife to deliver the ransom.""}"
tt0331953,movie,Club Dread,Club Dread,2004,104.0,"Comedy,Horror,Mystery",5.7,32143.0,"{'en-US': ""When a serial killer interrupts the fun at the swanky Coconut Pete's Coconut Beach Resort--a hedonistic island paradise for swingers--it's up to the club's staff to stop the violence...or at least hide it.""}"
tt0332047,movie,Fever Pitch,Fever Pitch,2005,104.0,"Comedy,Drama,Romance",6.2,48908.0,{'en-US': 'Lindsay is stuck in the middle of her relationship with Ben and his passion for the Boston Red Sox.'}
tt0332136,movie,If Only,If Only,2004,92.0,"Comedy,Drama,Fantasy",7.0,34401.0,{'en-US': 'It takes a tragedy to teach the young businessman Ian to put love ahead of work and open up to his musician girlfriend Samantha.'}
tt0332280,movie,The Notebook,The Notebook,2004,123.0,"Drama,Romance",7.8,653299.0,{'en-US': 'An elderly man reads to a woman with dementia the story of two young lovers whose romance is threatened by the difference in their respective social classes.'}
tt0332375,movie,Saved!,Saved!,2004,92.0,"Comedy,Drama",6.7,50096.0,"{'en-US': 'When a girl attending a Christian high school becomes pregnant, all of her former friends turn on her and she is ostracized and demonized.'}"
tt0332379,movie,School of Rock,School of Rock,2003,109.0,"Comedy,Music",7.2,344324.0,"{'en-US': 'After being kicked out of his rock band, Dewey Finn becomes a substitute teacher of an uptight elementary private school, only to try and turn his class into a rock band.'}"
tt0332452,movie,Troy,Troy,2004,163.0,"Action,Adventure,Drama",7.3,591916.0,"{'en-US': ""An adaptation of Homer's great epic, the film follows the assault on Troy by the united Greek forces.""}"
tt0332658,movie,Intermission,Intermission,2003,105.0,"Comedy,Crime,Drama",6.8,16956.0,"{'en-US': 'A variety of losers in Dublin have harrowingly farcical intersecting stories of love, greed and violence.'}"
tt0333766,movie,Garden State,Garden State,2004,102.0,"Comedy,Drama,Romance",7.4,226289.0,"{'en-US': ""A quietly troubled young man returns home for his mother's funeral after being estranged from his family for a decade.""}"
tt0333780,movie,"Legally Blonde 2: Red, White & Blonde","Legally Blonde 2: Red, White & Blonde",2003,95.0,Comedy,4.8,75646.0,"{'en-US': 'Elle Woods heads to Washington, D.C. to join the staff of a Representative in order to pass a bill to ban animal testing.'}"
tt0334405,movie,Spellbound,Spellbound,2002,97.0,"Comedy,Documentary,Thriller",7.6,12563.0,{'en-US': 'Follows eight teenagers on their quest to win the 1999 National Spelling Bee.'}
tt0335119,movie,Girl with a Pearl Earring,Girl with a Pearl Earring,2003,100.0,"Biography,Drama,Romance",6.9,84113.0,{'en-US': 'A young peasant maid working in the house of painter Johannes Vermeer becomes his talented assistant and the model for one of his most famous works.'}
tt0335121,movie,Godsend,Godsend,2004,102.0,"Action,Drama,Fantasy",4.8,26932.0,"{'en-US': 'A couple agree to have their deceased son cloned, under the supervision of an enigmatic doctor, but bizarre things start to happen several years after his rebirth.'}"
tt0335245,movie,The Ladykillers,The Ladykillers,2004,104.0,"Comedy,Crime,Thriller",6.2,110656.0,"{'en-US': 'An eccentric, if not charming Southern professor and his crew pose as a classical ensemble in order to rob a casino, all under the nose of his unsuspecting but sharp old landlady.'}"
tt0335266,movie,Lost in Translation,Lost in Translation,2003,102.0,"Comedy,Drama",7.7,509706.0,{'en-US': 'A fading movie star falls for a lonely young woman in Tokyo.'}
tt0335345,movie,The Passion of the Christ,The Passion of the Christ,2004,127.0,Drama,7.2,259553.0,"{'en-US': 'Depicts the final twelve hours in the life of Jesus of Nazareth, on the day of his crucifixion in Jerusalem.'}"
tt0335438,movie,Starsky & Hutch,Starsky & Hutch,2004,101.0,"Comedy,Crime",6.1,157696.0,"{'en-US': 'Two streetwise cops bust criminals in their red and white Ford Gran Torino, with the help of a police snitch called ""Huggy Bear"".'}"
tt0335559,movie,Win a Date with Tad Hamilton!,Win a Date with Tad Hamilton!,2004,95.0,"Comedy,Romance",5.6,30126.0,"{'en-US': ""A small-town girl wins a date with a male celebrity through a contest. When the date goes better than expected, a love triangle forms between the girl, the male celebrity, and the girl's best friend.""}"
tt0335563,movie,Wonderland,Wonderland,2003,104.0,"Crime,Drama,Mystery",6.5,24094.0,"{'en-US': 'In the police investigation of a brutal crime scene, one man was at the center of it all: legendary porn star John Holmes.'}"
tt0337103,movie,Crimson Rivers 2: Angels of the Apocalypse,Les rivières pourpres II - Les anges de l'apocalypse,2004,100.0,"Action,Crime,Mystery",5.9,22214.0,{'en-US': 'Pierre Niemans faces the threat of the apocalypse while investigating a series of ritual murders.'}
tt0337563,movie,13 Going on 30,13 Going on 30,2004,98.0,"Comedy,Fantasy,Romance",6.3,232229.0,"{'en-US': 'Unpopular schoolgirl Jenna Rink makes an unusual wish on her birthday. Miraculously, her wish comes true and the 13-year-old Jenna wakes up the next day as a 30-year-old woman.'}"
tt0337578,movie,Baghban,Baghban,2003,181.0,"Drama,Romance",7.4,18156.0,"{'en-US': 'An elderly couple wish their children to care for them in their old age. But their children see and treat them as a burden, and they must struggle to regain their worth and dignity to themselves and others.'}"
tt0337579,movie,Barbershop 2: Back in Business,Barbershop 2: Back in Business,2004,106.0,"Comedy,Drama",5.7,16489.0,"{'en-US': 'The owner of an historic South Side Chicago barbershop is pressured to sell out to a land developer, but must face the impact this would have on his close-knit community.'}"
tt0337692,movie,On the Road,On the Road,2012,124.0,"Adventure,Drama,Romance",6.0,44039.0,"{'en-US': 'Young writer Sal Paradise has his life shaken by the arrival of free-spirited Dean Moriarty and his girl, Marylou. As they travel across the country, they encounter a mix of people who each impact their journey indelibly.'}"
tt0337697,movie,The Prince and Me,The Prince & Me,2004,111.0,"Comedy,Family,Romance",5.9,42708.0,"{'en-US': 'At college Paige meets Eddie, a student from Denmark, whom she first dislikes but later accepts, likes, and loves; he proves to be Crown Prince Edvard. Paige follows him to Copenhagen, and he follows her back to school with a plan.'}"
tt0337721,movie,The Snow Walker,The Snow Walker,2003,103.0,"Adventure,Drama",7.3,11718.0,{'en-US': 'A pilot and his passenger struggle for survival after crashing in the Arctic tundra.'}
