tconst,titleType,primaryTitle,originalTitle,startYear,runtimeMinutes,genres,averageRating,numVotes
tt5500218,movie,Samaritan,Samaritan,2022,102,"Action,Drama,Fantasy",5.7,58689.0
tt5501104,movie,Border,Gräns,2018,110,"Crime,Drama,Fantasy",7.0,36074.0
tt5503686,movie,Hustlers,Hustlers,2019,110,"Comedy,Crime,Drama",6.3,110423.0
tt5516328,movie,Ghost Stories,Ghost Stories,2017,98,"Drama,Horror,Mystery",6.4,38557.0
tt5519340,movie,Bright,Bright,2017,117,"Action,Fantasy,Thriller",6.3,205849.0
tt5523010,movie,The Nutcracker and the Four Realms,The Nutcracker and the Four Realms,2018,99,"Adventure,Family,Fantasy",5.6,38976.0
tt5525650,movie,The Goat Life,The Goat Life,2024,173,"Adventure,Drama",7.1,47335.0
tt5533370,movie,Lamborghini: The Man Behind the Legend,Lamborghini: The Man Behind the Legend,2022,97,"Biography,Drama,Sport",5.5,15347.0
tt5535276,movie,Maestro,Maestro,2023,129,"Biography,Drama,History",6.5,66936.0
tt5536610,movie,Private Life,Private Life,2018,123,"Comedy,Drama",7.2,23008.0
tt5536736,movie,The Meyerowitz Stories,The Meyerowitz Stories (New and Selected),2017,112,"Comedy,Drama",6.9,55389.0
tt5537002,movie,Killers of the Flower Moon,Killers of the Flower Moon,2023,206,"Crime,Drama,History",7.6,280195.0
tt5539052,movie,The Polka King,The Polka King,2017,95,"Biography,Comedy,Drama",6.0,12369.0
tt5539054,movie,You Get Me,You Get Me,2017,89,"Crime,Drama,Mystery",4.7,14792.0
tt5541240,movie,To the Bone,To the Bone,2017,107,Drama,6.8,56968.0
tt5541848,movie,What the Health,What the Health,2017,97,Documentary,7.2,30869.0
tt5555502,movie,The African Doctor,Bienvenue à Marly-Gomont,2016,96,"Biography,Comedy,Drama",7.0,12164.0
tt5562070,movie,Wish Dragon,Wish Dragon,2021,98,"Adventure,Animation,Comedy",7.2,36001.0
tt5563324,movie,Intrusion,Intrusion,2021,92,"Action,Drama,Mystery",5.3,22995.0
tt5563334,movie,The Good Liar,The Good Liar,2019,109,"Crime,Drama,Mystery",6.7,51582.0
tt5566790,movie,A Futile and Stupid Gesture,A Futile and Stupid Gesture,2018,101,"Biography,Comedy",6.7,18464.0
tt5571734,movie,Pink,Pink,2016,136,"Crime,Drama,Thriller",8.0,49880.0
tt5580036,movie,"I, Tonya","I, Tonya",2017,119,"Biography,Comedy,Drama",7.5,252716.0
tt5580266,movie,The Hate U Give,The Hate U Give,2018,133,"Crime,Drama",7.5,42092.0
tt5580390,movie,The Shape of Water,The Shape of Water,2017,123,"Drama,Fantasy,Romance",7.3,459871.0
tt5585272,movie,Through the Glass Darkly,Through the Glass Darkly,2020,103,Thriller,5.6,10216.0
tt5591666,movie,The Domestics,The Domestics,2018,95,"Action,Horror,Sci-Fi",5.7,11814.0
tt5592248,movie,The Beguiled,The Beguiled,2017,93,"Drama,History,Thriller",6.3,64694.0
tt5592878,movie,Errementari,Errementari,2017,98,"Fantasy,Horror",6.4,14111.0
tt5595168,movie,Kingsglaive: Final Fantasy XV,Kingsglaive: Final Fantasy XV,2016,110,"Action,Adventure,Animation",6.7,23734.0
tt5598102,movie,Faces Places,Visages villages,2017,94,"Adventure,Documentary",7.8,14015.0
tt5598292,movie,Polaroid,Polaroid,2019,88,"Drama,Horror,Mystery",5.2,17961.0
tt5606664,movie,Doctor Sleep,Doctor Sleep,2019,152,"Drama,Fantasy,Horror",7.3,231022.0
tt5607028,movie,Fullmetal Alchemist,Hagane no renkinjutsushi,2017,135,"Action,Adventure,Fantasy",5.3,21470.0
tt5607096,movie,"Juliet, Naked","Juliet, Naked",2018,97,"Comedy,Drama,Music",6.6,25477.0
tt5607714,movie,On Body and Soul,Teströl és lélekröl,2017,116,"Drama,Fantasy,Mystery",7.5,30756.0
tt5610554,movie,Tully,Tully,2018,95,"Comedy,Drama,Mystery",6.9,64724.0
tt5613484,movie,Mid90s,Mid90s,2018,85,"Comedy,Drama",7.4,82671.0
tt5616176,movie,2 Hearts,2 Hearts,2020,101,"Drama,Romance",6.3,10299.0
tt5616294,movie,Spinning Man,Spinning Man,2018,100,"Drama,Mystery,Thriller",5.7,13561.0
tt5619332,movie,Life of the Party,Life of the Party,2018,105,Comedy,5.6,40776.0
tt5628302,movie,Beast,Beast,2017,107,"Crime,Drama,Mystery",6.8,16791.0
tt5635026,movie,Peter Pan & Wendy,Peter Pan & Wendy,2023,106,"Adventure,Family,Fantasy",4.4,29377.0
tt5635086,movie,God's Own Country,God's Own Country,2017,104,"Drama,Romance",7.6,38217.0
tt5638642,movie,The Ritual,The Ritual,2017,94,"Horror,Mystery,Thriller",6.4,130785.0
tt5639354,movie,A Fantastic Woman,Una mujer fantástica,2017,104,Drama,7.2,27990.0
tt5640450,movie,ARQ,ARQ,2016,88,"Action,Sci-Fi,Thriller",6.3,42889.0
tt5648882,movie,The Burial,The Burial,2023,126,Drama,7.1,39762.0
tt5649108,movie,Thoroughbreds,Thoroughbreds,2017,92,"Comedy,Crime,Drama",6.6,47716.0
tt5649144,movie,The Florida Project,The Florida Project,2017,111,Drama,7.6,139167.0
tt5655222,movie,The Hero,The Hero,2017,96,"Drama,Romance",6.5,10667.0
tt5657028,movie,Alibi.com,Alibi.com,2016,89,"Comedy,Romance",6.5,10772.0
tt5657846,movie,Daddy's Home 2,Daddy's Home 2,2017,100,Comedy,6.0,88028.0
tt5657856,movie,Brawl in Cell Block 99,Brawl in Cell Block 99,2017,132,"Crime,Drama,Thriller",7.1,80139.0
tt5662932,movie,Psycho Raman,Raman Raghav 2.0,2016,133,"Crime,Drama,Thriller",7.3,16552.0
tt5664636,movie,Goosebumps 2: Haunted Halloween,Goosebumps 2: Haunted Halloween,2018,90,"Adventure,Comedy,Fantasy",5.6,24968.0
tt5666304,movie,The Little Hours,The Little Hours,2017,89,"Comedy,Romance",5.8,27047.0
tt5668770,movie,Mardaani 2,Mardaani 2,2019,103,"Action,Crime,Drama",7.3,10740.0
tt5670152,movie,Traffik,Traffik,2018,96,"Action,Thriller",5.9,22193.0
tt5672290,movie,The First Omen,The First Omen,2024,119,Horror,6.5,64047.0
tt5688932,movie,Sorry to Bother You,Sorry to Bother You,2018,112,"Comedy,Drama,Fantasy",6.9,91521.0
tt5688996,movie,Alex Strangelove,Alex Strangelove,2018,99,"Comedy,Drama,Romance",6.3,20059.0
tt5689068,movie,Why We're Killing Gunther,Killing Gunther,2017,92,"Action,Comedy,Thriller",4.8,15862.0
tt5690142,movie,Mom,Mom,2017,146,"Crime,Drama,Thriller",7.2,12513.0
tt5690360,movie,Slender Man,Slender Man,2018,93,"Horror,Mystery,Thriller",3.3,40524.0
tt5690810,movie,Ophelia,Ophelia,2018,106,"Drama,Romance,Thriller",6.5,14032.0
tt5691670,movie,Under the Silver Lake,Under the Silver Lake,2018,139,"Crime,Drama,Mystery",6.5,55660.0
tt5697572,movie,Cats,Cats,2019,110,"Comedy,Drama,Family",2.8,57639.0
tt5699154,movie,C'est la vie!,Le sens de la fête,2017,117,"Comedy,Drama,Romance",6.9,12654.0
tt5700224,movie,Two Lottery Tickets,Doua lozuri,2016,86,Comedy,7.5,12207.0
tt5700672,movie,Train to Busan,Busanhaeng,2016,118,"Action,Horror,Thriller",7.6,282653.0
tt5709188,movie,A-X-L,A-X-L,2018,98,"Action,Adventure,Drama",5.3,14039.0
tt5710514,movie,I Don't Feel at Home in This World Anymore,I Don't Feel at Home in This World Anymore,2017,93,"Comedy,Crime,Drama",6.9,65949.0
tt5711148,movie,Film Stars Don't Die in Liverpool,Film Stars Don't Die in Liverpool,2017,105,"Biography,Drama,Romance",6.7,10933.0
tt5713232,movie,Madaari,Madaari,2016,133,"Drama,Thriller",7.6,15460.0
tt5715066,movie,Mortal,Torden,2020,104,"Action,Adventure,Drama",5.9,11107.0
tt5715874,movie,The Killing of a Sacred Deer,The Killing of a Sacred Deer,2017,121,"Drama,Horror,Mystery",7.0,203478.0
tt5716464,movie,Breathe,Breathe,2017,118,"Biography,Drama,Romance",7.2,25712.0
tt5719700,movie,Home Again,Home Again,2017,97,"Comedy,Drama,Romance",5.8,36158.0
tt5719748,movie,Cold Pursuit,Cold Pursuit,2019,119,"Action,Comedy,Crime",6.2,81749.0
tt5723272,movie,In the Fade,Aus dem Nichts,2017,106,"Crime,Drama,Mystery",7.1,36632.0
tt5723286,movie,Wheelman,Wheelman,2017,82,"Action,Thriller",6.4,22854.0
tt5726086,movie,Insidious: The Last Key,Insidious: The Last Key,2018,103,"Horror,Mystery,Thriller",5.7,75717.0
tt5726616,movie,Call Me by Your Name,Call Me by Your Name,2017,132,"Drama,Romance",7.8,338473.0
tt5727208,movie,Uncut Gems,Uncut Gems,2019,135,"Crime,Drama,Thriller",7.4,333966.0
tt5727282,movie,Borg vs. McEnroe,Borg McEnroe,2017,107,"Biography,Drama,Sport",6.9,35306.0
tt5729348,movie,Memoir of a Murderer,Salinjaui gieokbeob,2017,118,"Action,Crime,Mystery",7.2,13882.0
tt5734576,movie,The Possession of Hannah Grace,The Possession of Hannah Grace,2018,86,"Horror,Mystery,Thriller",5.2,27922.0
tt5742374,movie,You Were Never Really Here,You Were Never Really Here,2017,89,"Crime,Drama,Thriller",6.7,131666.0
tt5748448,movie,Copshop,Copshop,2021,107,"Action,Thriller",6.2,42063.0
tt5751998,movie,Small Town Crime,Small Town Crime,2017,91,"Crime,Mystery,Thriller",6.6,12991.0
tt5752192,movie,Meander,Méandre,2020,90,"Drama,Horror,Mystery",5.4,12082.0
tt5755238,movie,Leo,Leo,2023,102,"Adventure,Animation,Comedy",7.0,42171.0
tt5758778,movie,Skyscraper,Skyscraper,2018,102,"Action,Adventure,Thriller",5.8,139967.0
tt5761544,movie,Kandahar,Kandahar,2023,119,"Action,Drama,Thriller",6.1,40754.0
tt5764096,movie,Hindi Medium,Hindi Medium,2017,132,"Comedy,Drama",7.8,33582.0
tt5770864,movie,The Man from Earth: Holocene,The Man from Earth: Holocene,2017,98,"Drama,Fantasy,Sci-Fi",5.2,10890.0
tt5774060,movie,Underwater,Underwater,2020,95,"Action,Horror,Sci-Fi",5.9,103081.0
tt5774062,movie,Spontaneous,Spontaneous,2020,101,"Comedy,Drama,Horror",6.5,18241.0
tt5774450,movie,Summer of 84,Summer of 84,2018,105,"Horror,Mystery,Thriller",6.7,48838.0
tt5776208,movie,Resident Evil: Vendetta,Baiohazâdo: Vendetta,2017,97,"Action,Adventure,Animation",6.2,16306.0
tt5776858,movie,Phantom Thread,Phantom Thread,2017,130,"Drama,Romance",7.4,151481.0
tt5779228,movie,The Garfield Movie,The Garfield Movie,2024,101,"Adventure,Animation,Comedy",5.7,24032.0
tt5783956,movie,When We First Met,When We First Met,2018,97,"Comedy,Fantasy,Romance",6.4,55528.0
tt5785170,movie,Toilet: A Love Story,Toilet - Ek Prem Katha,2017,155,"Comedy,Drama,Romance",7.2,24130.0
tt5789976,movie,King of Thieves,King of Thieves,2018,108,"Biography,Crime,Drama",5.5,17104.0
tt5792656,movie,Running with the Devil,Running with the Devil,2019,100,"Crime,Drama,Thriller",5.4,10979.0
tt5797184,movie,Escape from Pretoria,Escape from Pretoria,2020,106,"Action,Biography,Crime",6.8,47008.0
tt5804038,movie,I Am Not Your Negro,I Am Not Your Negro,2016,93,"Documentary,History",7.9,24135.0
tt5805752,movie,Brigsby Bear,Brigsby Bear,2017,97,"Comedy,Drama",7.3,18267.0
tt5813366,movie,Bleeding Steel,Ji qi zhi xue,2017,109,"Action,Sci-Fi,Thriller",5.2,11523.0
tt5813916,movie,The Mountain II,Dag II,2016,135,"Action,Drama,War",8.2,111519.0
tt5814060,movie,The Nun,The Nun,2018,96,"Horror,Mystery,Thriller",5.4,181123.0
tt5814534,movie,Spies in Disguise,Spies in Disguise,2019,102,"Action,Adventure,Animation",6.8,60057.0
tt5814592,movie,The Party,The Party,2017,71,"Comedy,Drama",6.6,21985.0
tt5816682,movie,Victoria & Abdul,Victoria & Abdul,2017,111,"Biography,Comedy,Drama",6.8,39205.0
tt5822536,movie,Paddington in Peru,Paddington in Peru,2024,106,"Adventure,Comedy,Family",6.7,20507.0
tt5822564,movie,The Kitchen,The Kitchen,2019,102,"Action,Crime,Drama",5.6,23540.0
tt5825380,movie,Wonder Wheel,Wonder Wheel,2017,101,"Drama,Romance",6.2,31956.0
tt5827916,movie,A Hidden Life,A Hidden Life,2019,174,"Biography,Drama,Romance",7.4,30206.0
tt5834262,movie,Hotel Artemis,Hotel Artemis,2018,94,"Action,Crime,Drama",6.1,60585.0
tt5834426,movie,Moonfall,Moonfall,2022,130,"Action,Adventure,Sci-Fi",5.2,106863.0
tt5834760,movie,Look Away,Look Away,2018,103,"Drama,Fantasy,Horror",5.8,23366.0
tt5834874,movie,Trigger Warning,Trigger Warning,2024,106,"Action,Crime,Thriller",4.6,19324.0
tt5842616,movie,Veere Di Wedding,Veere Di Wedding,2018,135,Comedy,3.4,13584.0
tt5843876,movie,Chemical Hearts,Chemical Hearts,2020,93,"Drama,Romance",6.3,17227.0
tt5848272,movie,Ralph Breaks the Internet,Ralph Breaks the Internet,2018,112,"Adventure,Animation,Comedy",7.0,194331.0
tt5859238,movie,Lucky,Lucky,2017,88,"Comedy,Drama,Western",7.3,27342.0
tt5862166,movie,The Poison Rose,The Poison Rose,2019,98,"Crime,Mystery,Thriller",4.8,11680.0
tt5862312,movie,Veronica,Verónica,2017,105,"Horror,Mystery",6.2,50072.0
tt5865326,movie,The Laundromat,The Laundromat,2019,96,"Comedy,Crime,Drama",6.3,56188.0
tt5867314,movie,The Empty Man,The Empty Man,2020,137,"Drama,Horror,Mystery",6.2,43546.0
tt5867800,movie,Aruvi,Aruvi,2016,130,Drama,8.3,14750.0
tt5882970,movie,Tubelight,Tubelight,2017,136,"Drama,War",4.0,22410.0
tt5884052,movie,Pokémon: Detective Pikachu,Pokémon: Detective Pikachu,2019,104,"Adventure,Comedy,Family",6.5,190433.0
tt5884230,movie,Brad's Status,Brad's Status,2017,102,"Comedy,Drama,Music",6.5,19575.0
tt5884234,movie,First Kill,First Kill,2017,97,"Action,Thriller",5.0,12721.0
tt5884784,movie,The Super,The Super,2017,90,"Crime,Drama,Horror",5.2,22087.0
tt5884796,movie,Plane,Plane,2023,107,"Action,Adventure,Thriller",6.5,91979.0
tt5886046,movie,Escape Room,Escape Room,2019,99,"Action,Adventure,Horror",6.4,150773.0
tt5886440,movie,Marrowbone,Marrowbone,2017,110,"Drama,Horror,Mystery",6.7,45006.0
tt5886510,tvMovie,Tour de Pharmacy,Tour de Pharmacy,2017,41,"Adventure,Comedy,Sport",7.1,13179.0
tt5893332,movie,Sandy Wexler,Sandy Wexler,2017,130,Comedy,5.2,19574.0
tt5895028,movie,13th,13th,2016,100,"Crime,Documentary,History",8.2,38482.0
tt5910280,movie,Tunnel,Teo-neol,2016,126,"Drama,Thriller",6.8,11335.0
tt5912454,movie,Blue Jay,Blue Jay,2016,80,"Drama,Romance",7.3,21519.0
tt5913798,movie,Wounds,Wounds,2019,95,"Drama,Horror,Mystery",4.1,22768.0
tt5918982,movie,Possessor,Possessor,2020,103,"Horror,Mystery,Sci-Fi",6.5,50309.0
tt5923962,movie,Gantz: O,Gantz: O,2016,95,"Action,Animation,Drama",7.1,17300.0
tt5927352,movie,Red Istanbul,Istanbul Kirmizisi,2017,110,Drama,6.1,16007.0
tt5929750,movie,Beatriz at Dinner,Beatriz at Dinner,2017,82,"Comedy,Drama",6.0,11068.0
tt5929754,movie,Wildlife,Wildlife,2018,105,Drama,6.8,32410.0
tt5929776,movie,Before the Flood,Before the Flood,2016,96,"Documentary,News",8.2,29314.0
tt5932728,movie,The Professor and the Madman,The Professor and the Madman,2019,124,"Biography,Drama,History",7.2,53090.0
tt5934922,movie,For Both of Us,Ikimizin Yerine,2016,126,"Drama,Romance",6.2,17831.0
tt5935704,movie,Padmaavat,Padmaavat,2018,163,"Drama,History,War",7.1,38835.0
tt5941692,movie,Miss Bala,Miss Bala,2019,104,"Action,Crime,Drama",5.8,13721.0
tt5946128,movie,Dear Zindagi,Dear Zindagi,2016,151,"Drama,Romance",7.4,45122.0
tt5951188,movie,The Balkan Line,Balkanskiy rubezh,2019,130,"Action,War",6.6,10817.0
tt5952138,movie,We Have Always Lived in the Castle,We Have Always Lived in the Castle,2018,95,"Drama,Horror,Mystery",5.6,10332.0
tt5952332,movie,Amanda Knox,Amanda Knox,2016,92,"Crime,Documentary",6.9,26664.0
tt5952594,movie,The Mustang,The Mustang,2019,96,Drama,6.8,14907.0
tt5956100,movie,Tiger Zinda Hai,Tiger Zinda Hai,2017,161,"Action,Adventure,Thriller",5.9,35226.0
tt5959980,movie,Vada Chennai,Vada Chennai,2018,164,"Action,Crime,Drama",8.4,21180.0
tt5960374,movie,Vox Lux,Vox Lux,2018,114,"Drama,Music",5.9,20702.0
tt5962210,movie,Ingrid Goes West,Ingrid Goes West,2017,98,"Comedy,Drama",6.6,50000.0
tt5968274,movie,The Angel,The Angel,2018,114,"Action,Biography,Drama",6.7,16035.0
tt5968394,movie,Captive State,Captive State,2019,109,"Action,Horror,Sci-Fi",6.0,59526.0
tt5970844,movie,Thugs of Hindostan,Thugs of Hindostan,2018,164,"Action,Adventure",4.1,22480.0
tt5971474,movie,The Little Mermaid,The Little Mermaid,2023,135,"Adventure,Family,Fantasy",7.2,171257.0
tt5977276,movie,The Aftermath,The Aftermath,2019,108,"Drama,Romance,War",6.4,24842.0
tt5979872,movie,Bleach,Bleach: Burîchu,2018,108,"Action,Adventure,Fantasy",6.3,13299.0
tt5979874,movie,Godzilla: Planet of the Monsters,Gojira: Kaijû Wakusei,2017,89,"Action,Animation,Sci-Fi",6.0,10009.0
tt5982852,movie,Jolly LLB 2,Jolly LLB 2,2017,137,"Comedy,Crime,Drama",7.2,28234.0
tt5988370,movie,Reis,Reis,2017,108,"Biography,Drama",1.0,74312.0
tt5989218,movie,Life Itself,Life Itself,2018,117,"Drama,Romance",6.9,26076.0
tt5990474,movie,Columbus,Columbus,2017,100,Drama,7.2,22164.0
tt5997666,movie,Jab Harry Met Sejal,Jab Harry Met Sejal,2017,143,"Comedy,Drama,Romance",5.1,23531.0
tt6000478,movie,"Roman J. Israel, Esq.","Roman J. Israel, Esq.",2017,122,"Crime,Drama,Thriller",6.5,45548.0
tt6002232,movie,Custody,Jusqu'à la garde,2017,93,"Drama,Thriller",7.5,10797.0
tt6003368,movie,Diary of a Wimpy Kid: The Long Haul,Diary of a Wimpy Kid: The Long Haul,2017,91,"Adventure,Comedy,Family",4.3,11791.0
tt6010628,movie,Zoe,Zoe,2018,104,"Drama,Romance,Sci-Fi",6.1,10709.0
tt6016744,movie,The Edge of Democracy,The Edge of Democracy,2019,121,"Documentary,History",7.3,16033.0
tt6017756,movie,Radioactive,Radioactive,2019,109,"Biography,Drama,Romance",6.3,23056.0
tt6017942,movie,Kin,Kin,2018,102,"Action,Drama,Sci-Fi",5.8,19515.0
tt6018306,movie,Last Flag Flying,Last Flag Flying,2017,125,"Comedy,Drama,War",6.9,29633.0
tt6019206,movie,Kill Bill: The Whole Bloody Affair,Kill Bill: The Whole Bloody Affair,2006,247,"Action,Crime,Thriller",8.7,18582.0
tt6020800,movie,Gold,Gold,2022,97,"Action,Adventure,Thriller",5.4,13398.0
tt6038600,movie,Smolensk,Smolensk,2016,120,"Drama,Thriller",1.2,40344.0
tt6040662,movie,The Children Act,The Children Act,2017,105,Drama,6.7,15873.0
tt6043142,movie,Skin,Skin,2018,118,"Biography,Crime,Drama",6.8,20296.0
tt6048922,movie,Greyhound,Greyhound,2020,91,"Drama,History,War",7.0,123430.0
tt6048930,movie,Naked,Naked,2017,96,"Comedy,Fantasy,Romance",5.4,22337.0
tt6053438,movie,First Reformed,First Reformed,2017,113,"Drama,Mystery,Thriller",7.1,64894.0
tt6060156,movie,Toc Toc,Toc Toc,2017,90,Comedy,6.8,22324.0
tt6062774,movie,Monos,Monos,2019,102,"Adventure,Drama,Thriller",6.8,19433.0
tt6063050,movie,Acrimony,Acrimony,2018,120,"Drama,Horror,Romance",5.9,10461.0
tt6063090,movie,Light of My Life,Light of My Life,2019,119,"Drama,Sci-Fi,Thriller",6.6,16321.0
tt6067752,movie,Lucifer,Lucifer,2019,175,"Action,Crime,Drama",7.5,14316.0
tt6079516,movie,I See You,I See You,2019,98,"Horror,Mystery,Thriller",6.8,70920.0
tt6079772,movie,The Protégé,The Protégé,2021,109,"Action,Thriller",6.1,40541.0
tt6081670,movie,Possum,Possum,2018,85,"Drama,Horror,Mystery",5.8,10566.0
tt6087226,movie,Coma,Koma,2019,111,"Action,Adventure,Mystery",6.3,12334.0
tt6095472,movie,The Angry Birds Movie 2,The Angry Birds Movie 2,2019,97,"Action,Adventure,Animation",6.4,38648.0
tt6097798,movie,Radius,Radius,2017,93,"Drama,Horror,Mystery",6.2,20918.0
tt6101820,movie,Perfect Strangers,Perfectos desconocidos,2017,97,"Comedy,Drama",6.9,15966.0
tt6105098,movie,The Lion King,The Lion King,2019,118,"Adventure,Animation,Drama",6.8,282458.0
tt6107548,movie,Late Night,Late Night,2019,102,"Comedy,Drama",6.5,42319.0
tt6108090,movie,Secret Superstar,Secret Superstar,2017,150,"Drama,Music",7.8,30922.0
tt6108178,movie,Disobedience,Disobedience,2017,114,Drama,6.6,38375.0
tt6111574,movie,The Woman in the Window,The Woman in the Window,2021,100,"Crime,Drama,Mystery",5.7,86614.0
tt6113488,movie,The Case for Christ,The Case for Christ,2017,112,"Biography,Drama",6.4,10986.0
tt6116856,movie,The Night Comes for Us,The Night Comes for Us,2018,121,"Action,Crime,Thriller",6.9,31142.0
tt6119856,movie,Irreplaceable You,Irreplaceable You,2018,96,"Comedy,Drama,Romance",6.4,10699.0
tt6127004,movie,Paradise Hills,Paradise Hills,2019,95,"Fantasy,Mystery,Sci-Fi",5.2,18333.0
tt6129302,movie,Bhavesh Joshi Superhero,Bhavesh Joshi Superhero,2018,154,"Action,Drama",7.6,10804.0
tt6133130,movie,Professor Marston & the Wonder Women,Professor Marston and the Wonder Women,2017,108,"Biography,Drama,History",7.0,29559.0
tt6133466,movie,The First Purge,The First Purge,2018,97,"Action,Horror,Sci-Fi",5.2,75170.0
tt6135348,movie,120 BPM,120 battements par minute,2017,143,Drama,7.4,17256.0
tt6139732,movie,Aladdin,Aladdin,2019,128,"Adventure,Comedy,Family",6.9,302729.0
tt6141246,movie,The Aeronauts,The Aeronauts,2019,100,"Action,Adventure,Drama",6.6,38995.0
tt6143568,movie,The Humanity Bureau,The Humanity Bureau,2017,95,"Sci-Fi,Thriller",4.5,12416.0
tt6146586,movie,John Wick: Chapter 3 - Parabellum,John Wick: Chapter 3 - Parabellum,2019,130,"Action,Crime,Thriller",7.4,451298.0
tt6148156,movie,Vikram Vedha,Vikram Vedha,2017,147,"Action,Crime,Drama",8.2,52735.0
tt6149154,movie,Waiting for the Barbarians,Waiting for the Barbarians,2019,112,"Drama,History",5.9,15579.0
tt6155172,movie,Roma,Roma,2018,135,Drama,7.6,173999.0
tt6160448,movie,White Noise,White Noise,2022,136,"Comedy,Drama,Horror",5.7,46282.0
tt6166392,movie,Wonka,Wonka,2023,116,"Adventure,Comedy,Family",7.0,175775.0
tt6169694,movie,I Think We're Alone Now,I Think We're Alone Now,2018,99,"Drama,Mystery,Sci-Fi",5.8,13481.0
tt6173990,movie,Gold,Gold,2018,151,"Drama,History,Sport",7.3,15109.0
tt6182908,movie,Smallfoot,Smallfoot,2018,96,"Adventure,Animation,Comedy",6.6,44247.0
tt6189022,movie,Angel Has Fallen,Angel Has Fallen,2019,121,"Action,Thriller",6.4,116987.0
tt6193408,movie,A Shaun the Sheep Movie: Farmageddon,A Shaun the Sheep Movie: Farmageddon,2019,86,"Adventure,Animation,Comedy",6.8,16570.0
